ProductID,ProductNo,ProductName,Barcode,SKU,Unit,DefaultSize,SellPriceIncTax,SellTaxCode,CostPriceIncTax,CostTaxCode,IsModifier,PrintDocket,Tags,CategoryNames,SellAccount,BuyAccount,InventoryAccount,ImageUrl,ReportingGroup,FriendlyName,ShowOnline,OnlineDescription,InventoryType,PurchaseFormat,PurchaseQty,Container,VariableQtyPrompt
19557381,,"SMITHS Salt & Vinegar 90g",9310015233616,,unit,1,7,GST,2.4170,GST,0,1,Snacks,Snacks,1,1,1,,snacks,,1,,1,Cartons,18,UNIT,
19469577,,"SOMERSBY Cider Apple Stubby",,,unit,1,10,GST,2.7350,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19551685,,"SOMERSBY Cider Apple C30",9329982016948,,unit,1,101.99,GST,2.7140,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
19558663,,"SOMERSBY Cider Apple S24",9329982016856,,unit,1,79.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430847,,"SOMERSBY Cider Blackberry S24",9329982018942,,unit,1,116.99,GST,3.7030,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19551686,,"SOMERSBY Cider Apple C10",9329982016931,,unit,1,32.99,GST,27.1400,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
19558662,,"SOMERSBY Cider Apple S1",9329982022789,,unit,1,6.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19649497,,"SOMERSBY Cider Blackberry S1",9329982016894,,unit,1,7.99,GST,3.7030,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19558676,,"SOMERSBY Cider Apple S6",9329982016849,,unit,1,26.99,GST,17.6520,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430876,,"SOMERSBY Cider Blackberry S4",9329982018935,,unit,1,26.99,GST,14.8120,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19398838,,"SOLO C1",9315596002767,,unit,1,4,GST,1.1660,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind,Coffeeshop",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20197526,,"SOMERSBY Cider Crisp Apple Stubby",,,unit,1,10,GST,2.7350,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20197525,,"SOMERSBY Cider Pear Stubby",,,unit,1,10,GST,2.7350,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430848,,"SOMERSBY Cider Crisp Apple S24",9329982021379,,unit,1,79.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19649499,,"SOMERSBY Cider Pear C30",9329982016979,,unit,1,101.99,GST,2.7140,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
19558665,,"SOMERSBY Cider Pear S24",9329982016887,,unit,1,79.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19649501,,"SOMERSBY Cider Crisp Apple S1",9329982016832,,unit,1,6.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19649498,,"SOMERSBY Cider Pear C10",9329982016962,,unit,1,32.99,GST,27.1400,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
19558664,,"SOMERSBY Cider Pear S1",9329982016863,,unit,1,6.99,GST,2.9420,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19649502,,"SOMERSBY Cider Crisp Apple S6",9329982021362,,unit,1,26.99,GST,17.6520,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19558666,,"SOMERSBY Cider Pear S6",9329982016870,,unit,1,26.99,GST,17.6520,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19447466,,"Soy Milk",,,unit,1,1,GST,0.0000,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19430851,,"SOMERSBY Cider Watermelon S24",9329982021195,,unit,1,116.99,GST,3.7030,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19649500,,"SOMERSBY Cider Watermelon S1",9329982021171,,unit,1,7.99,GST,3.7030,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430879,,"SOMERSBY Cider Watermelon S4",9329982021188,,unit,1,26.99,GST,14.8120,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20008795,,"SOUTHERN COMFORT & Cola C24",1121000010006,,unit,1,98.99,GST,3.3700,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008794,,"SOUTHERN COMFORT & Cola C1",1210000100016,,unit,1,8,GST,3.3700,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20008796,,"SOUTHERN COMFORT & Cola C6",1210000100030,,unit,1,32.99,GST,19.4100,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",,,,,beverages,,1,,2,Individual,1,UNIT,
19532102,,"SOUTHERN COMFORT 700ML",1210000100313,,ml,700,54.99,GST,38.8800,GST,0,1,"ALM,beverages,spirits","Package SPIRITS",1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
20008793,,"SOUTHERN COMFORT & Cola Can",,,unit,1,13,GST,3.3700,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,CAN,
19462414,,"SOUTHERN COMFORT nip",,,ml,30,12,GST,1.6600,GST,0,1,"ALM,beverages,shot,spirits","Spirits - Shots",1,,1,,beverages,,1,,2,Individual,1,UNIT,
19366885,,"SPICY PEPPERONI",,,unit,1,26,GST,0.0000,GST,0,1,"Food,pizzas","Bar - Pizzas",1,,,,Food,,1,,1,Individual,1,UNIT,
20137844,,"SPRITE C24",9300675093019,,unit,1,37.99,GST,1.1660,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ctn",1,1,1,,beverages,,1,,1,Individual,1,CAN,
19537234,,"SPRITE 1.25L",9300675008013,,unit,1,6.5,GST,2.6330,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind",1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
19537235,,"SPRITE 2L",9300675008006,,unit,1,8.99,GST,6.7070,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind",1,1,1,,beverages,,1,,1,Cartons,8,BOTTLE,
19398836,,"SPRITE C1",9300675008419,,unit,1,4,GST,1.7260,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind,Coffeeshop",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
21117769,,"SPRITE 330ml S1",93557160,,unit,1,6,GST,2.0640,GST,0,1,"beverages,CCA,soft","Package SOFT DRINKS Ind,Coffeeshop,Soft Drinks",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19532104,,"SQUEALING PIG Rose Gin 700ML",9415305000999,,ml,700,58.99,GST,43.8600,GST,0,1,"ALM,beverages,spirits","Package SPIRITS",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525768,,"SQUEALING PIG Rose S1",9415305436057,,ml,750,20.99,GST,15.7700,GST,0,1,"ALM,beverages,rose,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525769,,"SQUEALING PIG Sauv Blanc S1",9415305127092,,ml,750,20.99,GST,15.7700,GST,0,1,"ALM,beverages,white,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525770,,"SQUEALING PIG Sparkling Rose S1",9415305000593,,ml,750,20.99,GST,15.7700,GST,0,1,"ALM,beverages,sparkling,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19366857,,"STEAK SANDWICH",,,unit,1,26,GST,0.0000,GST,0,1,"Food,mains","Bar - Burgers",1,,,,Food,,1,,1,Individual,1,UNIT,
19366840,,"STICKY DATE Pudding",,,unit,1,16,GST,0.0000,GST,0,1,"desserts,Food","Bar - Desserts",1,,,,Food,,1,,1,Individual,1,UNIT,
19366902,,"STEAK Tuesday",,,unit,1,25,GST,0.0000,GST,0,1,"Food,specials","Bar - Specials",1,,,,Food,,1,,1,Individual,1,UNIT,
19430660,,"STELLA ARTOIS S24",9414339620548,,unit,1,63.99,GST,2.1750,GST,0,1,"ALM,beer,beverages","Package BEER Ctn",1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19574988,,"STELLA ARTOIS S1",9320000502108,,unit,1,4.99,GST,2.1750,GST,0,1,"ALM,beer,beverages","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430812,,"STELLA ARTOIS S6",9414339620401,,unit,1,21.99,GST,13.0500,GST,0,1,"ALM,beer,beverages","Package BEER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19532105,,"ST AGNES VS Brandy 700ML",9300694000517,,ml,700,45.99,GST,36.5260,GST,0,1,"ALM,beverages,spirits","Package SPIRITS",1,1,1,,beverages,,1,,1,Cartons,12,BOTTLE,
19525771,,"ST HUGO Cab Sauv S1",9300727483355,,ml,750,47.99,GST,38.2300,GST,0,1,"ALM,beverages,red,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525772,,"ST HUGO GSM S1",9300727012746,,ml,750,47.99,GST,38.2300,GST,0,1,"ALM,beverages,red,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
19525773,,"ST HUGO Shiraz S1",9300727012760,,ml,750,47.99,GST,38.2300,GST,0,1,"ALM,beverages,red,wines","Package WINES",1,1,1,,beverages,,1,,1,Cartons,6,BOTTLE,
20110046,,"STONE & WOOD Pacific KEG",9990000999999,,l,49.5,0,GST,486.9480,GST,0,1,"beverages,kegs,LION","BEER Kegs",,1,1,,beverages,,1,,1,Individual,1,KEG,
20162983,,"STONE & WOOD Pacific Jug",,,ml,1700,28,GST,16.7230,GST,0,1,"beverages,jug,LION,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
19574990,,"STONE & WOOD Pacific Ale C16",9341903000928,,unit,1,71.99,GST,2.7690,GST,0,1,"ALM,beer,beverages","Package BEER Ctn",1,,,,beverages,,1,,1,Cartons,16,CAN,
19551098,,"STONE & WOOD Pacific Ale C20",9341903002885,,unit,1,84.99,GST,3.3968,GST,0,1,"beer,beverages,Lion","Package BEER Ctn",1,,,,beverages,,1,,1,Cartons,20,CAN,
19914137,,"STONE & WOOD Pacific Ale S24",9341903000065,,unit,1,89.99,GST,2.9830,GST,0,1,"beer,beverages,LION","Package BEER Ctn",1,,,,beverages,,1,,1,Cartons,24,BOTTLE,
19574989,,"STONE & WOOD Pacific Ale C1",9341903000904,,unit,1,6.99,GST,2.7690,GST,0,1,"ALM,beer,beverages","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,16,CAN,
19551097,,"STONE & WOOD Pacific Ale C10",9341903002878,,unit,1,56.99,GST,33.9680,GST,0,1,"beer,beverages,Lion","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,2,CAN,1
19914138,,"STONE & WOOD Pacific Ale S1",9341903000041,,unit,1,6.99,GST,2.9830,GST,0,1,"beer,beverages,LION","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430813,,"STONE & WOOD Pacific Ale C4",9341903000911,,unit,1,23.99,GST,11.0760,GST,0,1,"beer,beverages,CUB","Package BEER Pk",1,,,,beverages,,1,,,,,CAN,
19914140,,"STONE & WOOD Pacific Ale S6",9341903000058,,unit,1,29.99,GST,17.9020,GST,0,1,"beer,beverages,LION","Package BEER Pk",1,,,,beverages,,1,,2,,,BOTTLE,
20110531,,"STONE & WOOD Pacific MIDDY",,,ml,285,8,GST,2.8040,GST,0,1,"beverages,LION,middy,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
20110532,,"STONE & WOOD Pacific PINT",,,ml,570,14,GST,5.6070,GST,0,1,"beverages,LION,pint,tap","Beer on Tap",1,,,,beverages,,1,,1,,,UNIT,
20110533,,"STONE & WOOD Pacific SCHOONER",,,ml,425,12,GST,4.1810,GST,0,1,"beverages,LION,schooner,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
19462497,,"STRONGBOW Dry Stubby",,,unit,1,10,GST,2.1640,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430845,,"STRONGBOW Dry S24",8888017952008,,unit,1,57.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19649504,,"STRONGBOW Low Carb C30",8888017962007,,unit,1,75.99,GST,1.9830,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
19558694,,"STRONGBOW Dry S1",9414339614226,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,cartons,24,BOTTLE,
19649503,,"STRONGBOW Low Carb C1",8888017960003,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,30,CAN,
19430865,,"STRONGBOW Low Carb C10",8888017961000,,unit,1,27.99,GST,19.8260,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
19430882,,"STRONGBOW Dry S6",9414339614363,,unit,1,19.99,GST,12.6900,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462496,,"STRONGBOW Low Carb Stubby",,,unit,1,10,GST,2.1640,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430856,,"STRONGBOW Low Carb S24",9414339613243,,unit,1,57.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
21644254,,"STRONGBOW Original C30",8888017962014,,unit,1,75.99,GST,1.9830,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
19430857,,"STRONGBOW Original S24",9414339612826,,unit,1,57.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19990260,,"STRONGBOW Low Carb S1",9414339612963,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,cartons,24,BOTTLE,
21644255,,"STRONGBOW Original C1",,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,30,CAN,
21644256,,"STRONGBOW Original C10",,,unit,1,27.99,GST,19.8260,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
19558695,,"STRONGBOW Original S1",9414339612543,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,cartons,24,BOTTLE,
19430884,,"STRONGBOW Low Carb S6",9414339613106,,unit,1,19.99,GST,12.6925,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430886,,"STRONGBOW Original S6",9414339614066,,unit,1,19.99,GST,12.6925,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462498,,"STRONGBOW Original Stubby",,,unit,1,10,GST,2.1640,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462499,,"STRONGBOW Pear Stubby",,,unit,1,10,GST,2.1640,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462500,,"STRONGBOW Sweet Stubby",,,unit,1,10,GST,2.1640,GST,0,1,"ALM,beverages,cider","Cider Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19366992,,"STUBBY HOLDER",5959595959,,unit,1,12,GST,0.0000,GST,0,1,Merchandising,Merchandising,1,,,,merchandising,,1,,1,Individual,1,UNIT,
19430859,,"STRONGBOW Pear S24",9320000017549,,unit,1,56.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430861,,"STRONGBOW Sweet S24",9414339615605,,unit,1,57.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ctn",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19558696,,"STRONGBOW Pear S1",9320000017456,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,cartons,24,BOTTLE,
19558697,,"STRONGBOW Sweet S1",9414339613809,,unit,1,7.99,GST,2.1640,GST,0,1,"ALM,beverages,cider","Package CIDER Ind",1,1,1,,beverages,,1,,1,cartons,24,BOTTLE,
19430888,,"STRONGBOW Pear S6",9320000217453,,unit,1,19.99,GST,12.6925,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19430891,,"STRONGBOW Sweet S6",9414339613946,,unit,1,19.99,GST,12.6925,GST,0,1,"ALM,beverages,cider","Package CIDER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19447467,,Sugar,,,unit,1,0,GST,0.0000,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
20008802,,"SUNTORY 196 Grape 6% C24",9316417008708,,unit,1,120.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008798,,"SUNTORY 196 Grape 6% C30",9316417008852,,unit,1,151.99,GST,4.2080,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008801,,"SUNTORY 196 Grape 6% C1",9316417008685,,unit,1,7.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20008797,,"SUNTORY 196 Grape 6% C10",9316417008845,,unit,1,58.99,GST,42.0800,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
20008805,,"SUNTORY 196 Lemon 6% C1",9316417007886,,unit,1,7.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20008799,,"SUNTORY 196 Lemon 6% C10",9316417007961,,unit,1,58.99,GST,42.0800,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
20008803,,"SUNTORY 196 Grape 6% C4",9316417008692,,unit,1,28.99,GST,18.6760,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
19525774,,"SUNT BLUE C 750ML",9311803090220,,ml,750,45,GST,30.5200,GST,0,1,,"Package WINES",1,1,1,,beverages,,1,,1,Cartons,1,BOTTLE,
20008804,,"SUNTORY 196 Grape 6% Can",,,unit,1,13,GST,4.6690,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,CAN,
20008806,,"SUNTORY 196 Lemon 6% C24",9316417007909,,unit,1,120.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008800,,"SUNTORY 196 Lemon 6% C30",9316417007978,,unit,1,151.99,GST,4.2080,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
21997649,,"SUNTORY 196 Lemon 9% C24",9316417008937,,unit,1,132.99,GST,4.6010,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20388377,,"Suntory 196 Mixed 6% C30",9316417009323,,unit,1,151.99,GST,4.2440,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,1,Individual,1,CAN,
21997650,,"SUNTORY 196 Lemon 9% C1",9316417008913,,unit,1,9.99,GST,4.6010,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20388378,,"Suntory 196 Mixed 6% C10",9316417009316,,unit,1,58.99,GST,42.4400,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
20008809,,"SUNTORY 196 Peach 6% C1",9316417008654,,unit,1,7.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
20008807,,"SUNTORY 196 Lemon 6% C4",9316417007893,,unit,1,28.99,GST,18.6760,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
21997651,,"SUNTORY 196 Lemon 9% C4",9316417008920,,unit,1,27.99,GST,18.4030,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008808,,"SUNTORY 196 Lemon 6% Can",,,unit,1,13,GST,4.6690,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,CAN,
19462274,,"SWAN DRAFT KEG",9990000999992,,l,49.5,0,GST,401.8300,GST,0,1,"beverages,kegs,LION","BEER Kegs",,1,1,,beverages,,1,,1,Individual,1,KEG,
19462352,,"SWAN Draft JUG",,,ml,1700,26,GST,13.8000,GST,0,1,"beverages,jug,LION,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
19462353,,"SWAN Draft MIDDY",,,ml,285,7,GST,2.3140,GST,0,1,"beverages,LION,middy,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
19462354,,"SWAN Draft PINT",,,ml,570,13,GST,4.6270,GST,0,1,"beverages,LION,pint,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
19462355,,"SWAN Draft SCHOONER",,,ml,425,10,GST,3.4500,GST,0,1,"beverages,LION,schooner,tap","Beer on Tap",1,,,,beverages,,1,,2,Individual,1,UNIT,
20008810,,"SUNTORY 196 Peach 6% C24",9316417008678,,unit,1,120.99,GST,4.6690,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20287943,,"SUNTORY 196 Peach 6% C30",9316417008906,,unit,1,151.99,GST,4.2080,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,1,Individual,1,CAN,
20287942,,"SUNTORY 196 Peach 6% C10",9316417008890,,unit,1,58.99,GST,42.0800,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,3,CAN,
20008811,,"SUNTORY 196 Peach 6% C4",9316417008661,,unit,1,28.99,GST,18.6760,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
20193275,,"SUNTORY 196 Peach 6% Can",,,unit,1,13,GST,4.6690,GST,0,1,"ALM,beverages,rtds",RTDs,1,,1,,beverages,,1,,2,Individual,1,CAN,
19366853,,"T-BONE STEAK",,,unit,1,48,GST,0.0000,GST,0,1,"Food,mains","Bar - Mains",1,,,,Food,,1,,1,Individual,1,UNIT,
19366914,,"SWEET POTATO Wedges",,,unit,1,14,GST,0.0000,GST,0,1,"Food,starters","Bar - Starters",1,,,,Food,,1,,1,Individual,1,UNIT,
19537356,,"SWAN Draught Stubby",,,unit,1,9,GST,2.4850,GST,0,1,"beer,beverages,LION","Beer Pack",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
19462784,,Sweetener,,,unit,1,0,GST,0.0000,GST,0,1,Coffeeshop,Coffeeshop,1,,1,,beverages,,1,,1,Individual,1,UNIT,
19430663,,"SWAN Draught C24",9310852001331,,unit,1,74.99,GST,2.4850,GST,0,1,"beer,beverages,LION","Package BEER Ctn",1,,1,,beverages,,1,,1,Cartons,24,CAN,
19430662,,"SWAN Draught S24",9310852001171,,unit,1,74.99,GST,2.4850,GST,0,1,"beer,beverages,LION","Package BEER Ctn",1,,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19537355,,"SWAN Draught C1",9310852001355,,unit,1,5.99,GST,2.4850,GST,0,1,"beer,beverages,LION","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,24,CAN,
19537354,,"SWAN Draught S1",9310852001157,,unit,1,5.99,GST,2.4850,GST,0,1,"beer,beverages,LION","Package BEER Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
19430819,,"SWAN Draught C6",9310852001348,,unit,1,24.99,GST,14.9080,GST,0,1,"beer,beverages,LION","Package BEER Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
19430818,,"SWAN Draught S6",9310852001164,,unit,1,24.99,GST,14.9080,GST,0,1,"beer,beverages,LION","Package BEER Pk",1,,1,,beverages,,1,,2,Individual,1,BOTTLE,
20761575,,"TANDOORI LAMB Cuttlets",,,unit,1,32,GST,0.0000,GST,0,1,"Food,mains","Bar - Mains",1,,,,Food,,1,,1,Individual,1,UNIT,
19367008,,"TALLY HO Papers 50S",50913787,,unit,1,2,GST,0.2740,GST,0,1,Cigarettes,Cigarettes,1,,,,cigarettes,,1,,1,Individual,1,UNIT,
20008813,,"TANQUERAY & Tonic C24",9310495088584,,unit,1,144.99,GST,4.6700,GST,0,1,"ALM,beverages,rtds","Package RTDS Ctn",1,,1,,beverages,,1,,2,Individual,1,CAN,
20008812,,"TANQUERAY & Tonic C1",310495088560,,unit,1,8,GST,4.6700,GST,0,1,"ALM,beverages,rtds","Package RTDS Ind",1,1,1,,beverages,,1,,1,Cartons,24,BOTTLE,
20008814,,"TANQUERAY & Tonic C4",9310495088577,,unit,1,29.99,GST,18.6800,GST,0,1,"ALM,beverages,rtds","Package RTDS Pk",1,,1,,beverages,,1,,2,Individual,1,CAN,
